Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
,16056,W,2014,06/02/2014 00:00,17,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,21,2946,1,408,24,6,5
19048,16056,W,2014,06/02/2014 00:00,18,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,13,2924,6,305,28,4,1
19049,16056,W,2014,06/02/2014 00:00,7,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,14,4387,1,704,122,19,33
19050,16056,W,2014,06/02/2014 00:00,8,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,14,3819,3,563,98,18,46
19051,16056,W,2014,06/02/2014 00:00,9,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,3,2516,10,603,117,20,32
19052,16056,W,2014,06/02/2014 00:00,10,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,8,2340,2,638,103,29,34
19053,16056,W,2014,06/02/2014 00:00,11,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,6,2344,5,603,124,35,34
19054,16056,W,2014,06/02/2014 00:00,12,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,4,2471,3,599,135,28,36
19055,16056,E,2014,06/02/2014 00:00,13,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,6,2306,1,480,127,10,31
19056,16056,E,2014,06/02/2014 00:00,14,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,6,2165,7,525,130,22,39
19057,16056,E,2014,06/02/2014 00:00,15,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,5,2612,1,580,131,16,48
19058,16056,E,2014,06/02/2014 00:00,16,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,6,3391,5,579,115,2,24
19059,16056,E,2014,06/02/2014 00:00,17,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,16,4018,4,439,64,7,21
19060,16056,E,2014,06/02/2014 00:00,18,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,19,3421,3,271,23,2,2
19061,37918,N,2014,09/11/2014 00:00,7,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,80,5319,10,1111,106,20,34
19062,37918,N,2014,09/11/2014 00:00,8,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,77,5321,15,666,192,33,48
19063,37918,N,2014,09/11/2014 00:00,9,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,33,4860,19,671,139,22,45
19064,37918,N,2014,09/11/2014 00:00,10,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,22,4116,22,904,170,20,43
19065,37918,N,2014,09/11/2014 00:00,11,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,28,4311,5,1035,139,53,47
19066,37918,N,2014,09/11/2014 00:00,12,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,36,3973,22,658,176,28,37
19067,37918,S,2014,09/11/2014 00:00,13,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,23,4253,11,984,141,24,33
19068,37918,S,2014,09/11/2014 00:00,14,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,39,4035,13,1035,164,22,39
19069,37918,S,2014,09/11/2014 00:00,15,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,26,4626,14,1213,114,30,34
19070,37918,S,2014,09/11/2014 00:00,16,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,47,5207,21,1114,87,16,10
19071,37918,S,2014,09/11/2014 00:00,17,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,4,87,5179,20,715,102,6,7
19072,37918,S,2014,09/11/2014 00:00,18,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,58,5175,24,508,94,6,3
19073,37918,S,2014,09/11/2014 00:00,7,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,54,4582,3,1121,148,35,62
19074,37918,S,2014,09/11/2014 00:00,8,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,63,4762,17,827,189,49,44
19075,37918,S,2014,09/11/2014 00:00,9,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,28,4573,8,860,206,27,27
19076,37918,S,2014,09/11/2014 00:00,10,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,22,4309,4,879,231,38,47
19077,37918,S,2014,09/11/2014 00:00,11,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,29,4058,17,906,155,22,37
19078,37918,S,2014,09/11/2014 00:00,12,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,23,4247,12,730,270,39,50
19079,37918,N,2014,09/11/2014 00:00,13,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,32,4205,7,953,235,54,50
19080,37918,N,2014,09/11/2014 00:00,14,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,21,4028,3,1207,221,34,59
19081,37918,N,2014,09/11/2014 00:00,15,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,38,5140,18,987,136,20,31
19082,37918,N,2014,09/11/2014 00:00,16,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,51,5480,12,917,171,11,25
19083,37918,N,2014,09/11/2014 00:00,17,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,103,5465,16,489,85,14,4
19084,37918,N,2014,09/11/2014 00:00,18,9,South East,Surrey,M25,1,12,11,51.38551118,-0.521223429,3.5,0,55,4542,20,571,85,5,5
19085,17821,S,2014,4/23/2014 0:00,13,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,0,6,289,2,53,10,2,6
19086,17821,S,2014,4/23/2014 0:00,14,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,4,5,346,3,59,14,2,11
19087,17821,S,2014,4/23/2014 0:00,15,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,5,5,394,4,88,18,1,10
19088,17821,S,2014,4/23/2014 0:00,16,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,8,14,737,6,101,11,1,6
19089,17821,S,2014,4/23/2014 0:00,17,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,17,15,1077,2,105,6,2,1
19090,17821,S,2014,4/23/2014 0:00,18,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,7,14,1171,4,107,12,1,0
19091,17821,S,2014,4/23/2014 0:00,7,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,0,14,516,8,91,15,1,3
19092,17821,S,2014,4/23/2014 0:00,8,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,3,6,652,2,83,18,6,5
19093,17821,S,2014,4/23/2014 0:00,9,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,1,5,306,5,83,13,4,9
19094,17821,S,2014,4/23/2014 0:00,10,9,South East,Surrey,A3044,4,A30/A308,B378 Park Rd,51.45531065,-0.494500807,2.5,0,5,227,3,57,4,3,4
19095,17736,S,2014,4/30/2014 0:00,13,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,15,1802,4,427,44,13,24
19096,17736,S,2014,4/30/2014 0:00,14,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,18,2065,6,424,116,8,17
19097,17736,S,2014,4/30/2014 0:00,15,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,32,2554,7,706,60,4,11
19098,17736,S,2014,4/30/2014 0:00,16,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,1,38,2745,7,658,33,3,5
19099,17736,S,2014,4/30/2014 0:00,17,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,61,3146,8,459,43,7,0
19100,17736,S,2014,4/30/2014 0:00,18,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,64,3411,4,293,22,0,0
19101,17736,S,2014,4/30/2014 0:00,7,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,15,2212,3,580,59,11,19
19102,17736,S,2014,4/30/2014 0:00,8,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,12,2305,2,314,114,10,20
19103,17736,S,2014,4/30/2014 0:00,9,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,15,1846,12,416,72,11,19
19104,17736,S,2014,4/30/2014 0:00,10,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,16,1718,8,334,55,6,21
19105,17736,S,2014,4/30/2014 0:00,11,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,19,1735,3,380,103,19,20
19106,17736,S,2014,4/30/2014 0:00,12,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,17,1841,5,428,74,6,11
19107,17736,N,2014,4/30/2014 0:00,13,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,27,2072,6,360,68,12,18
19108,17736,N,2014,4/30/2014 0:00,14,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,32,2104,17,512,87,14,26
19109,17736,N,2014,4/30/2014 0:00,15,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,1,22,2353,7,494,86,3,24
19110,17736,N,2014,4/30/2014 0:00,16,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,1,29,3427,11,525,38,5,5
19111,17736,N,2014,4/30/2014 0:00,17,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,1,31,3696,11,441,28,0,2
19112,17736,N,2014,4/30/2014 0:00,18,9,South East,Surrey,A3,3,road to Queen Eleanor's Rd,A322,51.240797,-0.599503984,1.9,0,23,2941,5,271,36,2,3
19113,26035,N,2014,6/20/2014 0:00,7,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,13,1593,3,444,66,19,7
19114,26035,N,2014,6/20/2014 0:00,8,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,16,1657,5,314,79,9,7
19115,26035,N,2014,6/20/2014 0:00,9,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,17,1425,21,319,74,13,16
19116,26035,N,2014,6/20/2014 0:00,10,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,34,1805,23,392,60,13,12
19117,26035,N,2014,6/20/2014 0:00,11,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,15,2033,19,442,76,8,6
19118,26035,N,2014,6/20/2014 0:00,12,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,19,2093,4,557,90,11,14
19119,26035,S,2014,6/20/2014 0:00,13,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,7,1777,2,361,81,3,7
19120,26035,S,2014,6/20/2014 0:00,14,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,13,1929,18,293,75,13,5
19121,26035,S,2014,6/20/2014 0:00,15,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,18,2106,19,358,61,4,3
19122,26035,S,2014,6/20/2014 0:00,16,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,21,2312,12,429,42,4,3
19123,26035,S,2014,6/20/2014 0:00,17,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,15,2212,19,291,27,7,0
19124,26035,S,2014,6/20/2014 0:00,18,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,8,1844,13,175,31,6,0
19125,26035,S,2014,6/20/2014 0:00,7,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,15,1307,11,471,87,17,10
19126,26035,S,2014,6/20/2014 0:00,8,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,19,1308,10,311,69,21,10
19127,26035,S,2014,6/20/2014 0:00,9,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,12,1250,21,295,51,12,8
19128,26035,S,2014,6/20/2014 0:00,10,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,11,1468,13,291,57,15,11
19129,26035,S,2014,6/20/2014 0:00,11,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,6,1645,9,306,48,3,8
19130,26035,S,2014,6/20/2014 0:00,12,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,9,1500,7,302,63,8,11
19131,26035,N,2014,6/20/2014 0:00,13,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,6,1921,18,536,81,3,4
19132,26035,N,2014,6/20/2014 0:00,14,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,29,2294,10,566,74,4,4
19133,26035,N,2014,6/20/2014 0:00,15,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,36,2322,28,441,99,2,2
19134,26035,N,2014,6/20/2014 0:00,16,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,21,2306,27,471,49,6,3
19135,26035,N,2014,6/20/2014 0:00,17,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,14,2365,17,396,21,5,4
19136,26035,N,2014,6/20/2014 0:00,18,7,East of England,Essex,M11,1,8,9,51.95846288,0.213488237,21.9,0,34,2150,21,295,23,2,3
19137,46030,N,2014,4/29/2014 0:00,7,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,6,2083,13,511,72,12,18
19138,46030,N,2014,4/29/2014 0:00,8,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,10,2183,11,350,106,13,19
19139,46030,N,2014,4/29/2014 0:00,9,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,10,1672,13,346,71,14,23
19140,46030,N,2014,4/29/2014 0:00,10,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,4,1623,25,301,62,19,14
19141,46030,N,2014,4/29/2014 0:00,11,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,5,1568,21,319,89,15,14
19142,46030,N,2014,4/29/2014 0:00,12,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,2,1540,21,359,137,20,13
19143,46030,S,2014,4/29/2014 0:00,13,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,10,1557,17,487,91,23,24
19144,46030,S,2014,4/29/2014 0:00,14,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,9,1596,21,421,105,9,14
19145,46030,S,2014,4/29/2014 0:00,15,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,11,2074,23,664,78,5,15
19146,46030,S,2014,4/29/2014 0:00,16,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,11,2005,21,451,75,6,4
19147,46030,S,2014,4/29/2014 0:00,17,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,15,2388,16,296,52,3,3
19148,46030,S,2014,4/29/2014 0:00,18,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,4,1947,18,238,45,5,3
19149,46030,S,2014,4/29/2014 0:00,7,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,6,2017,13,528,78,15,13
19150,46030,S,2014,4/29/2014 0:00,8,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,11,2114,10,320,121,14,19
19151,46030,S,2014,4/29/2014 0:00,9,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,5,1914,23,422,82,12,13
19152,46030,S,2014,4/29/2014 0:00,10,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,4,1923,22,460,61,18,24
19153,46030,S,2014,4/29/2014 0:00,11,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,7,1723,17,349,71,11,12
19154,46030,S,2014,4/29/2014 0:00,12,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,12,1657,24,290,85,22,19
19155,46030,N,2014,4/29/2014 0:00,13,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,8,1524,18,446,103,19,28
19156,46030,N,2014,4/29/2014 0:00,14,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,9,1732,26,453,120,31,17
19157,46030,N,2014,4/29/2014 0:00,15,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,9,1875,30,490,70,11,15
19158,46030,N,2014,4/29/2014 0:00,16,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,16,2558,23,698,83,14,8
19159,46030,N,2014,4/29/2014 0:00,17,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,28,3044,29,593,61,4,6
19160,46030,N,2014,4/29/2014 0:00,18,7,East of England,Essex,M11,1,7,8,51.85018558,0.185083524,15.5,0,43,2744,18,375,29,7,3
19161,36088,N,2014,09/12/2014 00:00,7,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,1,11,543,4,158,26,3,7
19162,36088,N,2014,09/12/2014 00:00,8,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,4,563,5,123,30,10,11
19163,36088,N,2014,09/12/2014 00:00,9,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,5,360,7,116,17,10,5
19164,36088,N,2014,09/12/2014 00:00,10,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,4,281,1,105,20,2,9
19165,36088,N,2014,09/12/2014 00:00,11,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,2,312,1,80,23,4,6
19166,36088,N,2014,09/12/2014 00:00,12,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,3,354,4,113,15,12,10
19167,36088,S,2014,09/12/2014 00:00,13,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,5,525,3,111,27,12,6
19168,36088,S,2014,09/12/2014 00:00,14,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,1,6,608,6,141,30,7,6
19169,36088,S,2014,09/12/2014 00:00,15,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,8,515,1,115,21,4,2
19170,36088,S,2014,09/12/2014 00:00,16,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,10,656,3,78,17,9,2
19171,36088,S,2014,09/12/2014 00:00,17,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,8,613,2,71,10,1,0
19172,36088,S,2014,09/12/2014 00:00,18,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,11,501,2,57,9,0,0
19173,36088,S,2014,09/12/2014 00:00,7,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,6,613,6,129,13,8,9
19174,36088,S,2014,09/12/2014 00:00,8,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,0,536,2,107,31,8,6
19175,36088,S,2014,09/12/2014 00:00,9,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,9,412,4,88,20,7,6
19176,36088,S,2014,09/12/2014 00:00,10,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,5,354,1,105,16,5,12
19177,36088,S,2014,09/12/2014 00:00,11,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,5,408,1,92,25,2,4
19178,36088,S,2014,09/12/2014 00:00,12,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,4,414,0,113,21,12,4
19179,36088,N,2014,09/12/2014 00:00,13,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,7,440,1,124,33,3,6
19180,36088,N,2014,09/12/2014 00:00,14,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,6,474,7,87,34,2,6
19181,36088,N,2014,09/12/2014 00:00,15,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,3,590,5,124,13,13,2
19182,36088,N,2014,09/12/2014 00:00,16,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,5,751,0,127,23,1,3
19183,36088,N,2014,09/12/2014 00:00,17,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,10,763,3,102,8,2,0
19184,36088,N,2014,09/12/2014 00:00,18,8,Yorkshire and the Humber,Wakefield,A162,4,M62 Junction 33,A645,53.70120443,-1.268966042,1.1,0,4,605,0,77,7,1,1
19185,36113,E,2014,05/01/2014 00:00,7,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,1,43,3116,11,564,54,11,16
19186,36113,E,2014,05/01/2014 00:00,8,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,62,2819,22,362,73,17,31
19187,36113,E,2014,05/01/2014 00:00,9,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,19,2411,14,468,60,10,26
19188,36113,E,2014,05/01/2014 00:00,10,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,23,1863,14,524,101,10,20
19189,36113,E,2014,05/01/2014 00:00,11,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,21,2029,12,520,104,16,31
19190,36113,E,2014,05/01/2014 00:00,12,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,25,2071,15,560,92,18,21
19191,36113,W,2014,05/01/2014 00:00,13,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,28,2164,6,561,47,2,33
19192,36113,W,2014,05/01/2014 00:00,14,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,37,2263,35,506,63,11,29
19193,36113,W,2014,05/01/2014 00:00,15,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,27,2576,37,519,43,6,25
19194,36113,W,2014,05/01/2014 00:00,16,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,49,2993,40,506,36,2,15
19195,36113,W,2014,05/01/2014 00:00,17,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,1,59,3565,39,454,3,0,0
19196,36113,W,2014,05/01/2014 00:00,18,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,1,43,3568,12,314,9,0,0
19197,36113,W,2014,05/01/2014 00:00,7,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,172,3219,37,1129,80,11,27
19198,36113,W,2014,05/01/2014 00:00,8,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,189,3132,9,618,57,7,36
19199,36113,W,2014,05/01/2014 00:00,9,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,1,86,2634,27,576,69,16,27
19200,36113,W,2014,05/01/2014 00:00,10,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,32,2495,23,620,59,16,33
19201,36113,W,2014,05/01/2014 00:00,11,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,36,2269,14,553,66,12,22
19202,36113,W,2014,05/01/2014 00:00,12,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,35,2124,26,499,56,15,21
19203,36113,E,2014,05/01/2014 00:00,13,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,25,2228,15,602,97,14,37
19204,36113,E,2014,05/01/2014 00:00,14,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,53,2214,7,753,100,8,42
19205,36113,E,2014,05/01/2014 00:00,15,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,54,2905,15,819,62,6,19
19206,36113,E,2014,05/01/2014 00:00,16,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,76,3330,31,948,6,2,17
19207,36113,E,2014,05/01/2014 00:00,17,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,136,4131,10,755,37,3,6
19208,36113,E,2014,05/01/2014 00:00,18,6,London,Kingston upon Thames,A3,4,A240 Warren Drive North,A2043,51.3918493,-0.262297657,2.1,0,212,3713,15,438,6,3,4
19209,46048,N,2014,4/24/2014 0:00,7,5,North West,Lancashire,M61,1,8,9,53.67486673,-2.627853442,5.6,0,6,2815,3,721,112,16,20
19210,46048,N,2014,4/24/2014 0:00,8,5,North West,Lancashire,M61,1,8,9,53.67486673,-2.627853442,5.6,0,7,2544,3,490,83,20,20
19211,46048,N,2014,4/24/2014 0:00,9,5,North West,Lancashire,M61,1,8,9,53.67486673,-2.627853442,5.6,0,8,1653,5,360,122,22,11
19212,46048,N,2014,4/24/2014 0:00,10,5,North West,Lancashire,M61,1,8,9,53.67486673,-2.627853442,5.6,0,5,1918,12,360,136,9,19
